origin_lat,origin_lng,dest_lat,dest_lng,origin_city,dest_city,distance_km,free_flow_time_seconds,traffic_time_seconds,multiplier,hour,day_of_week,is_weekend,is_peak_hour,traffic_model,cluster_type,timestamp
12.8441,80.0592,11.7667,79.55,"Chengalpattu","Cuddalore",145.106,10072,10296,1.022,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.8441,80.0592,13.0067,80.2206,"Chengalpattu","Chennai",28.796,3187,3163,0.992,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.8441,80.0592,9.1667,77.5333,"Chengalpattu","Tenkasi",564.924,33984,33931,0.998,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.8441,80.0592,11.076,77.0003,"Chengalpattu","Coimbatore",468.005,28532,28886,1.012,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.8441,80.0592,11.3003,76.9407,"Chengalpattu","Coimbatore",466.733,29070,29453,1.013,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.8441,80.0592,9.51,78.1,"Chengalpattu","Virudhunagar",472.209,27634,27385,0.991,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.8441,80.0592,12.6833,78.6167,"Chengalpattu","Tirupathur",186.811,12534,11189,0.893,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,9.7333,77.2833,"Thiruvallur","Theni",540.36,34158,34081,0.998,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,11.9333,79.4833,"Thiruvallur","Villupuram",165.555,12177,11761,0.966,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,11.1167,77.1833,"Thiruvallur","Coimbatore",476.064,29630,29456,0.994,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,11.7667,79.55,"Thiruvallur","Cuddalore",180.35,13633,13279,0.974,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,13.0067,80.2206,"Thiruvallur","Chennai",43.59,5272,4861,0.922,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,9.1667,77.5333,"Thiruvallur","Tenkasi",600.168,37545,36754,0.979,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,11.076,77.0003,"Thiruvallur","Coimbatore",503.262,32118,32036,0.997,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,11.3003,76.9407,"Thiruvallur","Coimbatore",457.633,32888,32880,1,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,9.51,78.1,"Thiruvallur","Virudhunagar",507.453,31195,30459,0.976,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.1433,79.91,12.6833,78.6167,"Thiruvallur","Tirupathur",172.545,12769,12075,0.946,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,9.7333,77.2833,"Kanchipuram","Theni",519.62,31723,31952,1.007,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,11.9333,79.4833,"Kanchipuram","Villupuram",144.814,9742,9660,0.992,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,11.1167,77.1833,"Kanchipuram","Coimbatore",459.589,27563,26576,0.964,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,11.7667,79.55,"Kanchipuram","Cuddalore",159.61,11198,11150,0.996,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,13.0067,80.2206,"Kanchipuram","Chennai",38.138,4461,3944,0.884,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,9.1667,77.5333,"Kanchipuram","Tenkasi",579.427,35110,34722,0.989,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,11.076,77.0003,"Kanchipuram","Coimbatore",486.787,30050,29225,0.973,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,11.3003,76.9407,"Kanchipuram","Coimbatore",448.527,30717,30003,0.977,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,9.51,78.1,"Kanchipuram","Virudhunagar",486.712,28760,28249,0.982,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.9667,79.95,12.6833,78.6167,"Kanchipuram","Tirupathur",163.44,10598,9456,0.892,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,9.7333,77.2833,"Tiruvarur","Theni",348.363,21979,21638,0.984,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,11.9333,79.4833,"Tiruvarur","Villupuram",171.426,11028,10480,0.95,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,11.1167,77.1833,"Tiruvarur","Coimbatore",329.842,22079,21514,0.974,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,11.7667,79.55,"Tiruvarur","Cuddalore",125.707,9294,8906,0.958,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,13.0067,80.2206,"Tiruvarur","Chennai",295.486,20934,21682,1.036,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,9.1667,77.5333,"Tiruvarur","Tenkasi",404.834,25187,24409,0.969,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,11.076,77.0003,"Tiruvarur","Coimbatore",343.261,24211,23850,0.985,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,11.3003,76.9407,"Tiruvarur","Coimbatore",355.755,25079,24779,0.988,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,9.51,78.1,"Tiruvarur","Virudhunagar",312.119,18837,17998,0.955,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
10.8833,79.6167,12.6833,78.6167,"Tiruvarur","Tirupathur",321.558,22313,21570,0.967,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,13.0833,79.6667,"Theni","Ranipet",526.655,33450,33375,0.998,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.7094,80.0016,"Theni","Chengalpattu",490.125,29923,31009,1.036,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.802,80.021,"Theni","Chengalpattu",496.992,29676,31103,1.048,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.8342,79.7036,"Theni","Kanchipuram",492.29,31005,31040,1.001,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.9267,79.3333,"Theni","Ranipet",497.924,31373,31739,1.012,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.6833,79.9833,"Theni","Chengalpattu",483.011,28842,29895,1.037,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.8441,80.0592,"Theni","Chengalpattu",503.258,30156,31652,1.05,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,13.1433,79.91,"Theni","Thiruvallur",541.853,34053,35281,1.036,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.9667,79.95,"Theni","Kanchipuram",521.266,31653,33003,1.043,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,10.8833,79.6167,"Theni","Tiruvarur",346.941,21912,21580,0.985,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,13.0833,79.6667,"Villupuram","Ranipet",152.544,11629,11177,0.961,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.7094,80.0016,"Villupuram","Chengalpattu",116.014,8102,7988,0.986,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.802,80.021,"Villupuram","Chengalpattu",122.881,7855,7770,0.989,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.8342,79.7036,"Villupuram","Kanchipuram",118.179,9184,8853,0.964,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.9267,79.3333,"Villupuram","Ranipet",123.812,9552,9343,0.978,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.6833,79.9833,"Villupuram","Chengalpattu",108.9,7021,6867,0.978,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.8441,80.0592,"Villupuram","Chengalpattu",129.146,8335,8239,0.988,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,13.1433,79.91,"Villupuram","Thiruvallur",167.742,12232,11939,0.976,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.9667,79.95,"Villupuram","Kanchipuram",147.155,9832,9620,0.978,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,10.8833,79.6167,"Villupuram","Tiruvarur",172.232,11166,10727,0.961,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,13.0833,79.6667,"Coimbatore","Ranipet",440.21,26472,26220,0.99,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.7094,80.0016,"Coimbatore","Chengalpattu",425.387,25210,25675,1.018,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.802,80.021,"Coimbatore","Chengalpattu",432.254,24964,25952,1.04,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.8342,79.7036,"Coimbatore","Kanchipuram",429.508,25068,24513,0.978,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.9267,79.3333,"Coimbatore","Ranipet",386.353,22209,21537,0.97,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.6833,79.9833,"Coimbatore","Chengalpattu",418.273,24130,24561,1.018,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.8441,80.0592,"Coimbatore","Chengalpattu",438.52,25444,26532,1.043,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,13.1433,79.91,"Coimbatore","Thiruvallur",467.264,29233,28993,0.992,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,12.9667,79.95,"Coimbatore","Kanchipuram",457.847,27045,26430,0.977,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.1167,77.1833,10.8833,79.6167,"Coimbatore","Tiruvarur",332.23,22218,21707,0.977,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,13.0833,79.6667,"Cuddalore","Ranipet",166.782,13013,12486,0.96,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.7094,80.0016,"Cuddalore","Chengalpattu",130.252,9485,9300,0.98,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.802,80.021,"Cuddalore","Chengalpattu",137.12,9238,9069,0.982,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.8342,79.7036,"Cuddalore","Kanchipuram",132.417,10567,10159,0.961,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.9267,79.3333,"Cuddalore","Ranipet",154.359,11673,10922,0.936,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.6833,79.9833,"Cuddalore","Chengalpattu",123.138,8405,8178,0.973,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.8441,80.0592,"Cuddalore","Chengalpattu",143.385,9718,9589,0.987,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,13.1433,79.91,"Cuddalore","Thiruvallur",181.981,13615,13275,0.975,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,12.9667,79.95,"Cuddalore","Kanchipuram",161.394,11215,10952,0.977,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.7667,79.55,10.8833,79.6167,"Cuddalore","Tiruvarur",125.676,9289,9008,0.97,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,13.0833,79.6667,"Chennai","Ranipet",81.576,7284,6791,0.932,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.7094,80.0016,"Chennai","Chengalpattu",50.401,5419,5401,0.997,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.802,80.021,"Chennai","Chengalpattu",34.575,3659,3584,0.98,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.8342,79.7036,"Chennai","Kanchipuram",70.432,7047,6071,0.862,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.9267,79.3333,"Chennai","Ranipet",111.309,9003,7784,0.865,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.6833,79.9833,"Chennai","Chengalpattu",48.491,4983,5232,1.05,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.8441,80.0592,"Chennai","Chengalpattu",28.602,3207,3166,0.987,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,13.1433,79.91,"Chennai","Thiruvallur",43.052,5021,4540,0.904,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,12.9667,79.95,"Chennai","Kanchipuram",37.574,4112,3528,0.858,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
13.0067,80.2206,10.8833,79.6167,"Chennai","Tiruvarur",294.194,21060,20894,0.992,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,13.0833,79.6667,"Tenkasi","Ranipet",586.486,36909,36496,0.989,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.7094,80.0016,"Tenkasi","Chengalpattu",549.956,33382,34182,1.024,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.802,80.021,"Tenkasi","Chengalpattu",556.824,33135,34169,1.031,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.8342,79.7036,"Tenkasi","Kanchipuram",552.121,34464,34175,0.992,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.9267,79.3333,"Tenkasi","Ranipet",557.755,34832,34685,0.996,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.6833,79.9833,"Tenkasi","Chengalpattu",542.842,32301,33125,1.026,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.8441,80.0592,"Tenkasi","Chengalpattu",563.089,33615,34676,1.032,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,13.1433,79.91,"Tenkasi","Thiruvallur",601.685,37512,38176,1.018,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,12.9667,79.95,"Tenkasi","Kanchipuram",581.098,35112,35990,1.025,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.1667,77.5333,10.8833,79.6167,"Tenkasi","Tiruvarur",405.472,25314,24865,0.982,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,13.0833,79.6667,"Coimbatore","Ranipet",467.918,29160,28798,0.988,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.7094,80.0016,"Coimbatore","Chengalpattu",453.094,27899,28414,1.018,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.802,80.021,"Coimbatore","Chengalpattu",459.961,27652,28678,1.037,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.8342,79.7036,"Coimbatore","Kanchipuram",457.215,27756,27196,0.98,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.9267,79.3333,"Coimbatore","Ranipet",414.06,24898,24265,0.975,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.6833,79.9833,"Coimbatore","Chengalpattu",445.98,26819,27332,1.019,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.8441,80.0592,"Coimbatore","Chengalpattu",466.227,28132,29251,1.04,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,13.1433,79.91,"Coimbatore","Thiruvallur",494.972,31921,31552,0.988,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,12.9667,79.95,"Coimbatore","Kanchipuram",485.554,29734,29064,0.977,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.076,77.0003,10.8833,79.6167,"Coimbatore","Tiruvarur",345.81,24500,24048,0.982,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,13.0833,79.6667,"Coimbatore","Ranipet",466.821,29573,29067,0.983,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.7094,80.0016,"Coimbatore","Chengalpattu",451.998,28312,28546,1.008,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.802,80.021,"Coimbatore","Chengalpattu",458.865,28065,28799,1.026,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.8342,79.7036,"Coimbatore","Kanchipuram",456.119,28169,27491,0.976,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.9267,79.3333,"Coimbatore","Ranipet",412.964,25311,24558,0.97,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.6833,79.9833,"Coimbatore","Chengalpattu",444.884,27232,27464,1.009,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.8441,80.0592,"Coimbatore","Chengalpattu",465.13,28545,29370,1.029,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,13.1433,79.91,"Coimbatore","Thiruvallur",493.875,32334,31816,0.984,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,12.9667,79.95,"Coimbatore","Kanchipuram",484.458,30147,29342,0.973,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.3003,76.9407,10.8833,79.6167,"Coimbatore","Tiruvarur",358.841,25320,24648,0.973,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,13.0833,79.6667,"Virudhunagar","Ranipet",492.988,30601,30174,0.986,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.7094,80.0016,"Virudhunagar","Chengalpattu",456.458,27074,27712,1.024,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.802,80.021,"Virudhunagar","Chengalpattu",463.326,26827,27994,1.044,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.8342,79.7036,"Virudhunagar","Kanchipuram",458.623,28156,27811,0.988,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.9267,79.3333,"Virudhunagar","Ranipet",464.257,28524,28160,0.987,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.6833,79.9833,"Virudhunagar","Chengalpattu",449.344,25993,26610,1.024,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.8441,80.0592,"Virudhunagar","Chengalpattu",469.591,27307,28562,1.046,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,13.1433,79.91,"Virudhunagar","Thiruvallur",508.187,31204,32220,1.033,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,12.9667,79.95,"Virudhunagar","Kanchipuram",487.6,28804,29932,1.039,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.51,78.1,10.8833,79.6167,"Virudhunagar","Tiruvarur",311.973,19006,18143,0.955,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,13.0833,79.6667,"Tirupathur","Ranipet",145.287,9924,9200,0.927,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.7094,80.0016,"Tirupathur","Chengalpattu",183.527,12998,12061,0.928,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.802,80.021,"Tirupathur","Chengalpattu",179.887,12224,10969,0.897,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.8342,79.7036,"Tirupathur","Kanchipuram",134.584,8520,7819,0.918,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.9267,79.3333,"Tirupathur","Ranipet",91.429,5662,5088,0.899,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.6833,79.9833,"Tirupathur","Chengalpattu",176.302,11860,10952,0.923,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.8441,80.0592,"Tirupathur","Chengalpattu",186.152,12704,11459,0.902,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,13.1433,79.91,"Tirupathur","Thiruvallur",183.51,12898,11630,0.902,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,12.9667,79.95,"Tirupathur","Kanchipuram",162.923,10498,9311,0.887,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
12.6833,78.6167,10.8833,79.6167,"Tirupathur","Tiruvarur",321.03,22137,22049,0.996,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,11.9333,79.4833,"Theni","Villupuram",377.109,22342,21927,0.981,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,11.1167,77.1833,"Theni","Coimbatore",235.688,16508,16170,0.98,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,11.7667,79.55,"Theni","Cuddalore",375.693,22729,22377,0.985,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,13.0067,80.2206,"Theni","Chennai",531.976,33277,34963,1.051,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,9.1667,77.5333,"Theni","Tenkasi",185.732,14999,14819,0.988,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,11.076,77.0003,"Theni","Coimbatore",254.307,18400,17911,0.973,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,11.3003,76.9407,"Theni","Coimbatore",270.684,19464,19082,0.98,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,9.51,78.1,"Theni","Virudhunagar",162.243,11780,11712,0.994,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
9.7333,77.2833,12.6833,78.6167,"Theni","Tirupathur",446.044,26872,26761,0.996,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,9.7333,77.2833,"Villupuram","Theni",376.866,22382,21791,0.974,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,11.1167,77.1833,"Villupuram","Coimbatore",312.57,17855,17066,0.956,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,11.7667,79.55,"Villupuram","Cuddalore",28.67,2437,2392,0.982,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,13.0067,80.2206,"Villupuram","Chennai",157.865,11456,11326,0.989,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,9.1667,77.5333,"Villupuram","Tenkasi",436.674,25769,24741,0.96,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,11.076,77.0003,"Villupuram","Coimbatore",339.768,20342,19476,0.957,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,11.3003,76.9407,"Villupuram","Coimbatore",338.483,20855,20011,0.96,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,9.51,78.1,"Villupuram","Virudhunagar",343.959,19419,18319,0.943,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
11.9333,79.4833,12.6833,78.6167,"Villupuram","Tirupathur",178.304,12452,11777,0.946,12,0,1,0,best_guess,"Chennai Suburbs",2026-03-01T06:48:10.854Z
